pcode,agr_code,agr_name,agr_no,item_code,item_short_name,itemname,item_group_code,item_group_name,mix_item_yes_no,rentrate,broken_chg,agr_qty,agr_date,opening_qty,type,missing_rate,s_no,rate_of_one_pcs
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,3,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,0,PC,0,14,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,2,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,15,
276,GLACIER,GLACIER TRADEX PVT LTD (ARUN JI),270,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,301,PC,0,1,
277,DAGAR,DAGAR ASSOCIATES,271,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,35,
277,DAGAR,DAGAR ASSOCIATES,271,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,34,
277,DAGAR,DAGAR ASSOCIATES,271,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,33,
277,DAGAR,DAGAR ASSOCIATES,271,63,FSP3*6,STEEL PLATE3 X 0.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,32,
277,DAGAR,DAGAR ASSOCIATES,271,56,FSP4*1.5,STEEL PLATE 4 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,31,
277,DAGAR,DAGAR ASSOCIATES,271,59,FNSP4*9,STEEL PLATE 4 X 0.75,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,30,
277,DAGAR,DAGAR ASSOCIATES,271,58,FNSP4*6,STEEL PLATE 4 X 0.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,29,
277,DAGAR,DAGAR ASSOCIATES,271,55,FSP3*9,STEEL PLATE 3X 0.75,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,28,
277,DAGAR,DAGAR ASSOCIATES,271,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,26,PC,0,27,
277,DAGAR,DAGAR ASSOCIATES,271,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,26,
277,DAGAR,DAGAR ASSOCIATES,271,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,0,PC,0,25,
277,DAGAR,DAGAR ASSOCIATES,271,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,0,PC,0,24,
277,DAGAR,DAGAR ASSOCIATES,271,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,0,PC,0,23,
277,DAGAR,DAGAR ASSOCIATES,271,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,22,
277,DAGAR,DAGAR ASSOCIATES,271,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,21,
277,DAGAR,DAGAR ASSOCIATES,271,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,269,PC,0,20,
277,DAGAR,DAGAR ASSOCIATES,271,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,0,PC,0,19,
277,DAGAR,DAGAR ASSOCIATES,271,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,0,PC,0,18,
277,DAGAR,DAGAR ASSOCIATES,271,40,MSPAN1*3,SPAN INNER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,0,PC,0,17,
277,DAGAR,DAGAR ASSOCIATES,271,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,16,
277,DAGAR,DAGAR ASSOCIATES,271,87,PROPPIN,PROP G PIN,12,PROPS,N,0.15,0,0,01-01-1999,0,PC,0,15,
277,DAGAR,DAGAR ASSOCIATES,271,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,14,
277,DAGAR,DAGAR ASSOCIATES,271,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,111,PC,0,13,
277,DAGAR,DAGAR ASSOCIATES,271,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,65,PC,0,12,
277,DAGAR,DAGAR ASSOCIATES,271,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,11,
277,DAGAR,DAGAR ASSOCIATES,271,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,0,PC,0,10,
277,DAGAR,DAGAR ASSOCIATES,271,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,9,
277,DAGAR,DAGAR ASSOCIATES,271,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,8,
277,DAGAR,DAGAR ASSOCIATES,271,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,7,
277,DAGAR,DAGAR ASSOCIATES,271,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.4,0,0,01-01-1999,0,PC,0,6,
277,DAGAR,DAGAR ASSOCIATES,271,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,0,PC,0,5,
277,DAGAR,DAGAR ASSOCIATES,271,80,DEADPLATE,DEAD STEEL PLATE 3*2,19,STEEL PLATES,y,0.7,0,0,01-01-1999,0,PC,0,4,
277,DAGAR,DAGAR ASSOCIATES,271,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
277,DAGAR,DAGAR ASSOCIATES,271,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,2,
277,DAGAR,DAGAR ASSOCIATES,271,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,68,MJACK,U HEAD JACK,22,U JACK,N,0.45,0,0,01-01-1999,0,PC,0,11,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,424,PC,0,10,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,2512,PC,0,9,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.35,0,0,01-01-1999,753,PC,0,8,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,135,PC,0,7,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,7000,PC,0,6,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,1.5,0,0,01-01-1999,500,PC,0,5,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,92,LEDGER 600 MM,LEDGER 600 MM,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,4,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,3,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0,0,0,01-01-1999,0,PC,0,2,
278,GULERMAC,GULERMAK - TPL PUNE METRO JOINT VENTURE,272,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.45,0,0,01-01-1999,1506,PC,0,1,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,184,PC,0,25,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,64,FSP3*2,STEEL PLATES 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,429,PC,0,24,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,36,PC,0,23,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,25,PC,0,22,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,0,PC,0,21,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.63,0,0,01-01-1999,161,PC,0,20,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,179,PC,0,19,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,93,PC,0,18,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,287,PC,0,17,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,26,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,867,PC,0,16,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,-52,PC,0,15,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,31,HPRBOUT,SPAN OUTER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,-506,PC,0,14,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,29,HPRBIN3,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,0,PC,0,13,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,40,MSPAN1*3,SPAN INNER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,-470,PC,0,12,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,495,PC,0,11,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,10,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,-7,PC,0,9,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,863,PC,0,8,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,7,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,663,PC,0,6,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,26,PC,0,5,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,306,PC,0,4,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,95,PC,0,2,
279,SHIVAUPNEW,M/S SHIVA CONSTEACH PVT. LTD.,273,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,1,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,251,PC,0,33,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,117,PC,0,32,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,31,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,30,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,29,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,0,0,01-01-1999,392,PC,0,28,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,78,PC,0,27,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,22,PC,0,26,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,55,PC,0,25,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,24,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,23,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.15,0,0,01-01-1999,310,PC,0,22,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,0,PC,0,21,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,31,HPRBOUT,SPAN OUTER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,-69,PC,0,20,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,37,SHIKANJA,SHIKANJA,6,MAIN,N,0.25,0,0,01-01-1999,0,PC,0,19,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,0,PC,0,18,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,87,PROPPIN,PROP G PIN,12,PROPS,N,0.15,0,0,01-01-1999,0,PC,0,17,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,16,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,27,KPIPE,PIPE 6.0 METER,7,PIPE,N,2,0,0,01-01-1999,2,PC,0,15,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,14,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,710,PC,0,13,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,0,PC,0,12,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,11,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,401,PC,0,10,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,9,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.25,0,0,01-01-1999,1036,PC,0,8,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,7,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,0,PC,0,6,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,-67,PC,0,5,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,4,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,155,PC,0,3,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,0,PC,0,2,
280,AGGARSAIN,AGGARSAIN TRUST BHIWANI,274,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,273,PC,0,1,
281,KSCONSTRUCTION,K S CONSTRUCTION,275,68,MJACK,U HEAD JACK,22,U JACK,N,0.3,0,0,01-01-1999,0,PC,0,2,
281,KSCONSTRUCTION,K S CONSTRUCTION,275,17,ICHNL,CHANNEL,21,CHANNEL,N,1,0,0,01-01-1999,6,PC,0,1,
282,CHABRA,169 SEC 16 CHHABRA JI,276,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,33,
282,CHABRA,169 SEC 16 CHHABRA JI,276,6,PCOUPLER,SWIVEL COUPLER,3,COUPLER,N,0.25,0,0,01-01-1999,0,PC,0,32,
282,CHABRA,169 SEC 16 CHHABRA JI,276,61,FSP3*1.5,STEEL PLATE3 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,31,
282,CHABRA,169 SEC 16 CHHABRA JI,276,60,FSP3*1,STEEL PLATE3 X 1,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,30,
282,CHABRA,169 SEC 16 CHHABRA JI,276,56,FSP4*1.5,STEEL PLATE 4 X 1.5,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,29,
282,CHABRA,169 SEC 16 CHHABRA JI,276,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,0,PC,0,28,
282,CHABRA,169 SEC 16 CHHABRA JI,276,50,JSTD,STANDARD 3.0 METER,16,STANDARD,N,0.75,1,0,01-01-1999,534,PC,0,27,
282,CHABRA,169 SEC 16 CHHABRA JI,276,47,JSTD2*5,STANDARD 2.5 METER,16,STANDARD,N,0.62,0,0,01-01-1999,100,PC,0,26,
282,CHABRA,169 SEC 16 CHHABRA JI,276,48,JSTD2M,STANDARD 2.0 METER,16,STANDARD,N,0.5,0,0,01-01-1999,101,PC,0,25,
282,CHABRA,169 SEC 16 CHHABRA JI,276,45,JSTD1*5,STANDARD 1.5 METER,16,STANDARD,N,0.38,0,0,01-01-1999,-30,PC,0,24,
282,CHABRA,169 SEC 16 CHHABRA JI,276,46,JSTD1M,STANDARD 1.0 METER,16,STANDARD,N,0.25,0,0,01-01-1999,73,PC,0,23,
282,CHABRA,169 SEC 16 CHHABRA JI,276,44,JSTD0.5M,STANDARD 0.5 METER,16,STANDARD,N,0.25,0,0,01-01-1999,0,PC,0,22,
282,CHABRA,169 SEC 16 CHHABRA JI,276,43,NSPYGOT,SPIGOT [JOINT] PIN,15,SPYGOT,y,0.1,0,0,01-01-1999,598,PC,0,21,
282,CHABRA,169 SEC 16 CHHABRA JI,276,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,7,PC,0,20,
282,CHABRA,169 SEC 16 CHHABRA JI,276,31,HPRBOUT,SPAN OUTER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,19,
282,CHABRA,169 SEC 16 CHHABRA JI,276,28,HPRBIN2,SPAN INNER 2.0 METER,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,18,
282,CHABRA,169 SEC 16 CHHABRA JI,276,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,0.8,0,0,01-01-1999,53,PC,0,17,
282,CHABRA,169 SEC 16 CHHABRA JI,276,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,16,
282,CHABRA,169 SEC 16 CHHABRA JI,276,34,HPRU2*4,MS PROPS 2Mx4M,12,PROPS,Y,2,0,0,01-01-1999,8,PC,0,15,
282,CHABRA,169 SEC 16 CHHABRA JI,276,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,5,PC,0,14,
282,CHABRA,169 SEC 16 CHHABRA JI,276,15,LLDGR2*5,LEDGER 2.5 METER,5,LEDGER,N,0.62,0,0,01-01-1999,0,PC,0,13,
282,CHABRA,169 SEC 16 CHHABRA JI,276,13,LLDGR2,LEDGER 2.0 METER,5,LEDGER,N,0.5,0,0,01-01-1999,0,PC,0,12,
282,CHABRA,169 SEC 16 CHHABRA JI,276,10,LLDGR1*5,LEDGER 1.5 METER,5,LEDGER,N,0.38,0,0,01-01-1999,0,PC,0,11,
282,CHABRA,169 SEC 16 CHHABRA JI,276,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,633,PC,0,10,
282,CHABRA,169 SEC 16 CHHABRA JI,276,12,LLDGR1,LEDGER 1.0 METER,5,LEDGER,N,0.25,0,0,01-01-1999,871,PC,0,9,
282,CHABRA,169 SEC 16 CHHABRA JI,276,14,LLDGR 900,LEDGER 0.9 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,8,
282,CHABRA,169 SEC 16 CHHABRA JI,276,9,LLDGR 0.5M,LEDGER 0.5 METER,5,LEDGER,N,0.25,0,0,01-01-1999,0,PC,0,7,
282,CHABRA,169 SEC 16 CHHABRA JI,276,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,14,PC,0,6,
282,CHABRA,169 SEC 16 CHHABRA JI,276,29,HPRBIN3,INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,-8,PC,0,5,
282,CHABRA,169 SEC 16 CHHABRA JI,276,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,4,
282,CHABRA,169 SEC 16 CHHABRA JI,276,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,3,
282,CHABRA,169 SEC 16 CHHABRA JI,276,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,60,PC,0,2,
282,CHABRA,169 SEC 16 CHHABRA JI,276,1,MBASEPLATE,BASE PLATE JACK,22,U JACK,N,0.25,0,0,01-01-1999,55,PC,0,1,
283,12 ACRE,12 ACRE,277,62,FNSP3*2,STEEL PLATE 3 X 2,19,STEEL PLATES,N,0.7,0,0,01-01-1999,62,PC,0,7,
283,12 ACRE,12 ACRE,277,42,MSPAN3*3,SPAN OUTER 3.0 METER,13,SPAN,N,0.6,0,0,01-01-1999,0,PC,0,6,
283,12 ACRE,12 ACRE,277,41,MSPAN2*2,SPAN OUTER 2.0 METER,13,SPAN,N,0.4,0,0,01-01-1999,0,PC,0,9,
283,12 ACRE,12 ACRE,277,29,HPRBIN3,SPAN INNER 3.0 MTR PROP,23,PROP 2*2,N,0.6,0,0,01-01-1999,0,PC,0,10,
283,12 ACRE,12 ACRE,277,79,HPRU3*3,PROP 3X3,12,PROPS,Y,2,0,0,01-01-1999,0,PC,0,5,
283,12 ACRE,12 ACRE,277,33,HPRU2*3,MS PROPS 2MX3M,12,PROPS,Y,1,0,0,01-01-1999,0,PC,0,4,
283,12 ACRE,12 ACRE,277,30,HPRBIN4,INNER 4.0 MTR PROP,12,PROPS,N,1.6,0,0,01-01-1999,0,PC,0,3,
283,12 ACRE,12 ACRE,277,28,HPRBIN2,INNER 2.0 MTR PROP,12,PROPS,N,0.4,0,0,01-01-1999,0,PC,0,8,
283,12 ACRE,12 ACRE,277,17,ICHNL,CHANNEL,21,CHANNEL,N,0.8,0,0,01-01-1999,0,PC,0,2,
283,12 ACRE,12 ACRE,277,5,QCHALLI,CHALLI,2,CHALLIS,N,2,0,0,01-01-1999,35,PC,0,1,
284,PRAMOD,PRAMOD,278,32,HPRU2*2,PROPS 2MX2M,12,PROPS,Y,2.5,0,0,01-01-1999,1,PC,0,1,
285,MSGULERMAC,M/S GULERMAK - TPL PUNE METRO JOINT VENTURE,279,11,LLDGR 1200,LEDGER 1.2 METER,5,LEDGER,N,0.3,0,0,01-01-1999,3060,PC,0,1,
286,KULDEEP,92/16 KULDEEP,280,68,MJACK,U HEAD JACK,22,U JACK,N,0.25,0,0,01-01-1999,0,PC,0,20,
